airline,source_city,departure_time,stops,arrival_time,destination_city,distance,class,duration,days_left,price,origin_airport_capacity,arrival_airport_capacity,origin_GDP,des_GDP,carrier_category,od_pair
Vistara,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.33,13,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,13,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.0,13,6060,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Afternoon,Mumbai,1160.540574,Economy,2.08,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.08,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.08,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Late_Night,zero,Early_Morning,Mumbai,1160.540574,Economy,2.25,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,13,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Late_Night,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Late_Night,Mumbai,1160.540574,Economy,2.17,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.5,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.0,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,13,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
AirAsia,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,13,6139,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,13,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.17,13,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,13,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,13,6585,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
AirAsia,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,14,5956,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.0,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.25,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.33,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,14,5955,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Afternoon,Mumbai,1160.540574,Economy,2.08,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.08,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.08,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Late_Night,zero,Early_Morning,Mumbai,1160.540574,Economy,2.25,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,14,5954,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Late_Night,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Late_Night,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.5,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.0,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,14,5955,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,14,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,14,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,14,6165,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.17,14,6375,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
AirAsia,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,14,6559,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,15,2476,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.17,15,2476,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,15,2700,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,15,2700,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,15,2700,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.17,15,2700,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.25,15,2700,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,15,2700,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Afternoon,Mumbai,1160.540574,Economy,2.08,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.08,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.08,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Late_Night,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
AirAsia,New Delhi,Early_Morning,zero,Early_Morning,Mumbai,1160.540574,Economy,2.17,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Night,zero,Late_Night,Mumbai,1160.540574,Economy,2.17,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Night,zero,Late_Night,Mumbai,1160.540574,Economy,2.17,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Late_Night,zero,Early_Morning,Mumbai,1160.540574,Economy,2.25,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.25,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.33,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
GO_FIRST,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,15,2410,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.0,15,2476,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.08,15,2476,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.17,15,2476,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,15,2476,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,15,2476,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,15,2621,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,15,2621,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,15,2621,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,15,2621,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,15,2621,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,15,2621,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,15,2621,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
SpiceJet,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,15,2621,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Vistara,New Delhi,Night,zero,Night,Mumbai,1160.540574,Economy,2.0,15,3001,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Early_Morning,zero,Morning,Mumbai,1160.540574,Economy,2.25,15,3100,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,15,3100,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Evening,Mumbai,1160.540574,Economy,2.33,15,3100,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.33,15,3100,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,15,2791,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,15,3225,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Vistara,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.25,15,3310,39339998,21747892,598922,224309,full_service,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.33,15,3001,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Morning,Mumbai,1160.540574,Economy,2.5,15,3001,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Air_India,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,15,3211,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Afternoon,zero,Evening,Mumbai,1160.540574,Economy,2.25,15,3570,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Morning,zero,Afternoon,Mumbai,1160.540574,Economy,2.17,15,3855,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
Indigo,New Delhi,Evening,zero,Night,Mumbai,1160.540574,Economy,2.17,15,3855,39339998,21747892,598922,224309,low_cost,New Delhi-Mumbai
